X,Y,country,nThumbsUp,city,reportRating,confidence,reliability,latitude,globalid,type,uuid,roadType,magvar,subtype,street,reportDescription,objectid,pubMillis,longitude
16.633655,49.142265,EZ,15,,5,5,10,49.142265,{517C13B0-75ED-0186-248B-74FFC6A9BB66},HAZARD,727c29f4-ab3d-44c3-aea0-783b25508502,3,339,HAZARD_ON_SHOULDER_CAR_STOPPED,D2,,1261097,2024/04/11 02:05:51+00,16.633655
16.570302,49.160729,EZ,75,,5,5,10,49.160729,{96711058-8EDE-B477-E1E1-88451C94A345},HAZARD,9e8e43b0-e900-4a11-b679-c86339601224,3,270,HAZARD_ON_SHOULDER_CAR_STOPPED,D1,,1261098,2024/04/11 02:11:17+00,16.570302
16.513881,49.175472,EZ,3,,5,1,8,49.175472,{8472E84B-EC3B-DF88-E952-49AAA01185A6},HAZARD,f548225f-602a-4fc3-bbd6-5d4783db31c5,7,103,HAZARD_ON_SHOULDER_CAR_STOPPED,602,,1261099,2024/04/11 02:12:17+00,16.513881
16.55806,49.172226,EZ,3,,5,1,8,49.172226,{A29C0F2F-D07A-69DA-B10C-714ED53244FF},HAZARD,eb3cb1d1-ec73-41e9-a7a7-c853a5317108,4,201,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Praha / Bratislava / Olomouc,,1261100,2024/04/11 02:16:15+00,16.55806
16.604465,49.118118,EZ,10,ModÅ™ice,5,4,10,49.118118,{7CD55B50-2BC1-EE3B-059A-1D7E211F101C},HAZARD,2b227b85-f4e5-498d-b38f-47c515cb1964,6,176,HAZARD_ON_SHOULDER_CAR_STOPPED,VÃ­deÅˆskÃ¡,,1261101,2024/04/11 02:23:33+00,16.604465
16.5682,49.203667,EZ,128,Brno,2,5,10,49.203667,{6A46AACC-7FCF-B39B-58FF-A5BAA9051024},HAZARD,92e5b7a6-db24-46cc-807f-78a4aa735e66,6,196,HAZARD_ON_ROAD_CONSTRUCTION,Å½abovÅ™eskÃ¡,,1261102,2024/04/11 02:51:53+00,16.5682
16.625329,49.170857,EZ,11,Brno,2,5,10,49.170857,{C71F406A-0B30-3050-6679-611D4CC7C90C},HAZARD,21e62983-c610-43cc-b124-701f63bfdd66,6,333,HAZARD_ON_ROAD_CONSTRUCTION,HnÄ›vkovskÃ©ho,,1261103,2024/04/11 02:58:14+00,16.625329
16.686558,49.172967,EZ,,Brno,3,0,5,49.172967,{C4FDF364-6A35-7AA1-DE87-C1DF7BFA5E70},ROAD_CLOSED,f759c8b4-1b71-494b-b029-49bf86ba8716,1,88,,Å mahova,,1261104,2024/04/11 02:59:34+00,16.686558
16.683529,49.172717,EZ,49,Brno,3,5,10,49.172717,{213DB610-A6EA-CDF6-3C0C-0C6E795FB6D7},HAZARD,bf029716-dc04-4372-9096-a3eace8b6d9b,2,140,HAZARD_ON_ROAD_CONSTRUCTION,Å˜Ã­pskÃ¡,,1261105,2024/04/11 03:02:36+00,16.683529
16.585656,49.161313,EZ,48,,3,5,10,49.161313,{E070A95A-A3AA-0A17-D668-FDE5EFA869E0},HAZARD,76d3d6cb-16d7-4493-b5a0-aba43c36240c,3,96,HAZARD_ON_ROAD_CONSTRUCTION,D1,,1261106,2024/04/11 03:02:08+00,16.585656
16.446231,49.188398,EZ,31,,4,5,10,49.188398,{7C405782-F6C6-1ABE-4503-044FD5A4D496},HAZARD,22c146f0-df4e-437b-a5d0-86f5e677be7b,4,88,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Brno,,1261107,2024/04/11 03:04:35+00,16.446231
16.632463,49.198031,EZ,,Brno,3,0,6,49.198031,{55BE3916-534A-6D1E-4E79-14CA098EC8A8},HAZARD,eb1f2b6e-d396-4fa2-a8f5-6d61bc976fb7,1,335,HAZARD_ON_SHOULDER_CAR_STOPPED,Å Ã¡malova,,1261108,2024/04/11 03:11:02+00,16.632463
16.631415,49.146751,EZ,11,,2,5,10,49.146751,{D1CA1FE8-4F63-364B-D17E-6B5AD3D81875},HAZARD,396e9a08-041f-4923-b3de-e54956cabae3,3,348,HAZARD_ON_SHOULDER_CAR_STOPPED,D2,,1261109,2024/04/11 03:12:36+00,16.631415
16.572499,49.177803,EZ,50,Brno,4,5,10,49.177803,{9C90C844-4F0D-392B-7128-1EB3DA08E4F4},HAZARD,048bd351-18ab-4530-ad0d-e879605548b8,2,274,HAZARD_ON_ROAD_CONSTRUCTION,Kamenice,,1261110,2024/04/11 03:13:35+00,16.572499
16.686343,49.170551,EZ,97,Brno,4,5,10,49.170551,{B41F1820-3061-3604-D64A-20FC5E67A0CA},HAZARD,7afbbfe7-6157-47c5-ada0-5a352bceaee0,2,319,HAZARD_ON_ROAD_CONSTRUCTION,Å˜Ã­pskÃ¡,,1261111,2024/04/11 03:16:59+00,16.686343
16.595182,49.163831,EZ,25,Brno,2,5,10,49.163831,{C75E7BB5-C6ED-1927-F6D7-F9B90356EA37},HAZARD,5ec40b7a-19e3-4f5b-bb54-3a1474a44551,2,286,HAZARD_ON_ROAD_CONSTRUCTION,BohunickÃ¡,,1261112,2024/04/11 03:17:53+00,16.595182
16.563938,49.192948,EZ,43,Brno,2,5,10,49.192948,{FB74CAB3-E9FA-690F-9399-9319A9E82FE1},HAZARD,246af6dd-954b-4b96-95aa-c62a4e64a627,2,296,HAZARD_ON_ROAD_CONSTRUCTION,AntonÃ­na ProchÃ¡zky,,1261113,2024/04/11 03:25:28+00,16.563938
16.558119,49.172388,EZ,12,,3,5,10,49.172388,{CE15AAC0-5FA2-AD13-B5C2-FF97105720B2},HAZARD,2ab29fb5-5b05-46b4-a95a-966b43b5f9d5,4,189,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Praha / Bratislava / Olomouc,,1261114,2024/04/11 03:25:42+00,16.558119
16.521038,49.219453,EZ,1,Brno,2,0,6,49.219453,{DD667FA9-80E2-E1F0-3A69-892306AD95D1},HAZARD,969b12d1-4702-4969-bf5e-895efa950116,2,174,HAZARD_ON_ROAD,StarÃ¡ dÃ¡lnice,,1261115,2024/04/11 03:27:27+00,16.521038
16.521322,49.227389,EZ,67,Brno,2,5,10,49.227389,{ED750CC0-91E6-3BB1-55B7-3C8D2D725D1D},HAZARD,40e5aad0-953f-492c-81ba-ca832bbaeb95,7,40,HAZARD_ON_ROAD_CONSTRUCTION,ObvodovÃ¡,,1261116,2024/04/11 03:34:01+00,16.521322
16.637715,49.18217,EZ,45,Brno,3,5,10,49.18217,{CFDA0601-0190-C64D-08AC-177A3C92BF24},HAZARD,56116234-84ac-47bb-ad76-1ac240f36c12,2,170,HAZARD_ON_ROAD_CONSTRUCTION,Charbulova,,1261117,2024/04/11 03:36:36+00,16.637715
16.576364,49.160898,EZ,,,2,0,5,49.160898,{3B77A067-0087-3CC9-962D-EDE400A51F4A},JAM,dd945582-f6eb-43a0-be1d-3820c971a32e,3,81,,D1,,1261118,2024/04/11 03:41:01+00,16.576364
16.561076,49.16224,EZ,,,2,0,5,49.16224,{BDCAD7CD-2531-94FA-28FD-7353DA1B46A7},JAM,780d524c-63a1-4c3d-8b35-cae8ff52974c,3,116,JAM_HEAVY_TRAFFIC,D1,,1261119,2024/04/11 03:40:15+00,16.561076
16.554372,49.164498,EZ,,,1,0,5,49.164498,{CA73B008-F853-E9D2-7EEE-08166609E8DD},JAM,e95d67a0-493b-404f-82ca-29a645058ffd,3,117,,D1,,1261120,2024/04/11 03:40:12+00,16.554372
16.590837,49.160838,EZ,,,0,0,5,49.160838,{ACA17FE0-E8DC-306D-AEB1-817DA37B27DF},JAM,059819df-4af3-41ff-b3ab-ae6a32d1ee08,3,99,,D1,,1261121,2024/04/11 03:40:53+00,16.590837
16.541732,49.167819,EZ,,,4,0,5,49.167819,{6CD3441F-8B99-6086-DB98-E9CC02C207A8},JAM,4abccd88-7460-4092-8ac1-97bb396c9f72,4,74,,Â» Olomouc / Bratislava (SK),,1261122,2024/04/11 03:45:33+00,16.541732
16.557938,49.166592,EZ,16,Brno,3,5,10,49.166592,{6407186E-9DEE-A519-8B0F-71A48A13AFB4},HAZARD,b8b23fd4-41d9-4c86-a4e5-4ef7bf0ce475,2,315,HAZARD_ON_ROAD_POT_HOLE,Jemelkova,,1261123,2024/04/11 03:48:30+00,16.557938
16.514085,49.173105,EZ,,,0,0,5,49.173105,{9AB7269D-DFE2-12A7-C0DC-145C63FB4647},JAM,33535d21-b2c9-4455-888f-984fcffd6a74,3,119,,D1,,1261124,2024/04/11 03:48:19+00,16.514085
16.600703,49.224068,EZ,,Brno,2,0,5,49.224068,{16833019-D8A8-6185-E6D8-032295AA34FE},JAM,e64d77b7-6070-4832-8236-233c5a302818,4,159,JAM_STAND_STILL_TRAFFIC,Â» Olomouc / Centrum,,1261125,2024/04/11 03:48:29+00,16.600703
16.49537,49.177067,EZ,,,4,1,8,49.177067,{4D7906F6-F2DE-E168-41EE-AFB1FBA8D2C6},JAM,f9d88c29-9e1c-42d5-8b5d-de308793639e,3,113,,D1,,1261126,2024/04/11 03:49:38+00,16.49537
16.514923,49.172652,EZ,,,4,0,5,49.172652,{D7D6E3CC-D2C8-A946-273D-7ECD343636AA},JAM,b5ead29e-95f5-4d33-9742-87e4c82d3a09,4,112,JAM_STAND_STILL_TRAFFIC,Â» Brno,,1261127,2024/04/11 03:50:19+00,16.514923
16.504552,49.175485,EZ,1,,3,1,7,49.175485,{18A73B34-D55A-170F-2EAA-F68EF49977DE},JAM,5b17ed3d-d4f8-4903-9c96-28a3b1f68e6d,3,102,JAM_HEAVY_TRAFFIC,D1,,1261128,2024/04/11 03:50:14+00,16.504552
16.642073,49.211894,EZ,,Brno,4,0,5,49.211894,{8F8E22CD-03E7-7F31-EEB8-A540A2FEC1CC},JAM,c5eeb0a2-ecc4-431d-a0e4-1448400e2e68,6,118,,ProvaznÃ­kova,,1261129,2024/04/11 03:50:21+00,16.642073
16.491385,49.178245,EZ,1,,2,0,6,49.178245,{088880A0-179B-C815-FAC2-ADD8C99B5B73},JAM,c9c5e23a-9a70-473c-9306-79f8d97616f0,3,117,JAM_HEAVY_TRAFFIC,D1,,1261130,2024/04/11 03:52:31+00,16.491385
16.600845,49.223738,EZ,4,Brno,3,2,9,49.223738,{35790099-DF6B-543D-6494-3FD916538472},HAZARD,4b5f1eb3-c1d9-4589-9821-803920dd22b8,4,166,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Praha / Bratislava (SK),,1261131,2024/04/11 03:52:27+00,16.600845
16.425139,49.198777,EZ,,,3,0,5,49.198777,{4ED86C34-4352-83DA-6554-5B206D1D806F},JAM,7973ccbf-7d55-4379-ac59-59b458313198,3,140,,D1,,1261132,2024/04/11 03:54:04+00,16.425139
16.599851,49.15948,EZ,5,Brno,3,2,10,49.15948,{1C6C2541-CD3C-E2D8-EA40-15E2D9C820CF},HAZARD,83799a28-73fd-4a45-bcc1-acce8e493115,6,353,HAZARD_ON_ROAD_POT_HOLE,VÃ­deÅˆskÃ¡,,1261133,2024/04/11 03:55:01+00,16.599851
16.413468,49.213663,EZ,4,,3,1,10,49.213663,{55D0136C-20BC-2844-8455-614CA813E260},HAZARD,40409061-8306-4462-bb8c-eb5881d1faf3,4,131,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Brno,,1261134,2024/04/11 03:55:17+00,16.413468
16.641487,49.204688,EZ,,Brno,3,0,5,49.204688,{569243DD-4670-09DD-2CAE-E3B8BA29578D},JAM,7d6a634e-1f7a-4ede-aec2-98d0664bd993,6,179,JAM_HEAVY_TRAFFIC,Svatoplukova,,1261135,2024/04/11 03:54:39+00,16.641487
16.603645,49.220863,EZ,7,Brno,4,3,10,49.220863,{31601D5B-6ABE-464C-237A-EB0F961BB7B2},HAZARD,4039593c-0aaf-478b-86cc-cc8ba7e22782,6,305,HAZARD_ON_ROAD,Porgesova,,1261136,2024/04/11 03:54:34+00,16.603645
16.472183,49.183953,EZ,1,,4,3,10,49.183953,{64660EC5-550C-462C-ED77-64E1DF470F55},JAM,eb5d36a6-39a0-457a-b51d-6ec2efa22f3b,3,106,,D1,,1261137,2024/04/11 03:57:03+00,16.472183
16.574988,49.265324,EZ,3,,2,1,9,49.265324,{8C6A669E-984A-4A92-745E-DF2C5B7F2316},HAZARD,6a903684-c520-4192-b58c-eca32bb9bf16,3,186,HAZARD_ON_SHOULDER_CAR_STOPPED,43,,1261138,2024/04/11 03:59:11+00,16.574988
16.602856,49.175897,EZ,8,Brno,5,3,10,49.175897,{8D4A57E5-FD1A-F0E1-F080-DF63B8C691EF},HAZARD,0dcb5713-53e6-467e-ba9a-051e94f7893b,6,195,HAZARD_ON_ROAD_OBJECT,HerÅ¡pickÃ¡,,1261139,2024/04/11 03:59:07+00,16.602856
16.456996,49.186735,EZ,,,2,2,10,49.186735,{405EE30C-D0EF-B744-2EC6-9FBD9D1B4A92},JAM,46b1d68c-53ce-4dca-a4e2-759dfc148a61,3,105,JAM_HEAVY_TRAFFIC,D1,,1261140,2024/04/11 04:01:01+00,16.456996
16.568135,49.19599,EZ,327,Brno,5,5,10,49.19599,{529316D8-8271-58F2-1C54-58D328BA5D3E},HAZARD,1f2d1403-d23f-43f0-bea7-319ea9b76eb1,6,333,HAZARD_ON_ROAD_CONSTRUCTION,Å½abovÅ™eskÃ¡,,1261141,2024/04/11 04:03:28+00,16.568135
16.602045,49.221319,EZ,,Brno,4,1,7,49.221319,{47B89A38-BD23-C8DB-4A52-52C5AC2A5477},JAM,8cfc98b6-d519-4f40-8f06-a019fa86953b,6,278,JAM_STAND_STILL_TRAFFIC,42,,1261142,2024/04/11 04:02:50+00,16.602045
16.621559,49.179179,EZ,7,Brno,3,3,10,49.179179,{40050032-D887-99D7-C690-1134D9DB824B},HAZARD,c73dd21a-8432-4cf6-9945-7c32df212f9c,6,177,HAZARD_ON_ROAD_CONSTRUCTION,SvatopetrskÃ¡,,1261143,2024/04/11 04:04:17+00,16.621559
16.447443,49.188612,EZ,2,,1,2,10,49.188612,{0B269432-76DD-BAD6-615C-BEFE8C727ED6},JAM,da6f3376-edf9-43eb-a386-3d9e1a8abd92,3,109,JAM_HEAVY_TRAFFIC,D1,,1261144,2024/04/11 04:04:59+00,16.447443
16.475635,49.18327,EZ,,,2,1,8,49.18327,{F1DF3074-6CE4-3718-53AB-2A240119E070},JAM,12f7aae3-5e94-4816-9614-b0f69dd25fda,3,110,JAM_STAND_STILL_TRAFFIC,D1,,1261145,2024/04/11 04:05:41+00,16.475635
16.599754,49.16016,EZ,15,,4,5,10,49.16016,{159B241D-74A8-581A-774C-20758FECAE59},HAZARD,19c7fc00-eea5-4c87-a8d4-8b75f1f15f3a,4,6,HAZARD_ON_ROAD_OBJECT,Â» Praha / Svitavy,,1261146,2024/04/11 04:06:00+00,16.599754
16.453329,49.187413,EZ,1,,1,2,9,49.187413,{99AF1840-8F2F-0B0C-7204-5EFB7D1A8947},JAM,07cf2c07-89b7-4c71-abf9-3c30c5e27212,3,105,JAM_HEAVY_TRAFFIC,D1,,1261147,2024/04/11 04:06:41+00,16.453329
16.599812,49.225658,EZ,,Brno,3,0,6,49.225658,{CD4243F2-869D-675B-AAB5-22BD84055CED},JAM,8a5a2380-629f-4a15-aae1-f9ad3e2e1c57,6,159,,SportovnÃ­,,1261148,2024/04/11 04:06:09+00,16.599812
16.444503,49.188359,EZ,,,3,1,8,49.188359,{9F71FD08-DCE1-DC3E-9CE6-4F2F42C715F2},JAM,9937ba62-06ac-40e6-8af7-f793e7c0917a,4,88,JAM_HEAVY_TRAFFIC,Â» Brno,,1261149,2024/04/11 04:09:28+00,16.444503
16.671983,49.16079,EZ,5,,2,2,10,49.16079,{48436808-C376-3585-814F-E7DE3D4BE33D},ACCIDENT,d542c1a4-a4c4-4b82-9321-f2a70a28e4b7,2,235,,15283,,1261150,2024/04/11 04:08:40+00,16.671983
16.624116,49.172447,EZ,89,Brno,1,5,10,49.172447,{261C7DEA-ADAE-48ED-7E93-1A6EC9D6AC47},HAZARD,68856d10-fd22-4706-98a4-cda840e1c117,6,333,HAZARD_ON_ROAD_CONSTRUCTION,HnÄ›vkovskÃ©ho,,1261151,2024/04/11 04:08:20+00,16.624116
16.675122,49.163661,EZ,4,,3,2,9,49.163661,{F192F950-5285-1EAB-6127-53D8B4ED6242},ACCIDENT,0b79b81d-57bd-42a9-a06c-072870679e32,2,8,,15283,,1261152,2024/04/11 04:09:17+00,16.675122
16.412178,49.128314,EZ,,,4,0,5,49.128314,{3F08D96B-AE5D-AF71-AB7D-2DD662D9E8CF},HAZARD,713197ae-c2c9-4d78-91c2-ab0b7c342d76,7,308,HAZARD_ON_ROAD,395,,1261153,2024/04/11 04:11:17+00,16.412178
16.604952,49.22041,EZ,,Brno,3,0,5,49.22041,{CAD4088A-A549-490A-D55F-A4117719266E},JAM,64749e99-c900-4ee9-8b72-ea7c58eb1baf,6,291,,Porgesova,,1261154,2024/04/11 04:10:29+00,16.604952
16.67729,49.184825,EZ,249,Brno,2,5,10,49.184825,{97BC69CD-A1DA-4B7E-30E4-4C2ABAE7CCF2},HAZARD,2cc9c98a-d2ba-4d6d-8bd7-82754642d59e,3,274,HAZARD_ON_ROAD_CONSTRUCTION,OstravskÃ¡,,1261155,2024/04/11 04:11:09+00,16.67729
16.603484,49.220923,EZ,,Brno,4,0,6,49.220923,{77CFF493-D7EC-D63C-1E6A-CC6AA8DE9AF2},JAM,d06a1085-2b87-45b4-9851-2605c4698d0d,6,299,JAM_HEAVY_TRAFFIC,Â» Praha / Bratislava (SK),,1261156,2024/04/11 04:10:51+00,16.603484
16.43376,49.193442,EZ,,,4,0,5,49.193442,{20DEE8BD-0BE1-B75F-328F-0FE73EC2B257},JAM,bca64042-e571-4f1a-bf47-c4422034101d,3,127,JAM_HEAVY_TRAFFIC,D1,,1261157,2024/04/11 04:12:23+00,16.43376
16.567872,49.199202,EZ,,Brno,2,0,6,49.199202,{5856CC6F-ECEA-B1AF-67E6-BE8D12FBA13A},JAM,e5c16d57-4756-4355-9cfe-986a58f0ede3,6,4,,Å½abovÅ™eskÃ¡,,1261158,2024/04/11 04:13:17+00,16.567872
16.558157,49.172557,EZ,26,,2,5,10,49.172557,{B236B6A0-6020-7E08-016F-1CB3F8466EED},HAZARD,5b7a2650-0ad4-46e8-a3b7-4a4b9722b2dc,4,187,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Praha / Bratislava / Olomouc,,1261159,2024/04/11 04:14:35+00,16.558157
16.569893,49.160741,EZ,74,,2,5,10,49.160741,{F4C6E76F-3265-2841-B5A8-BE8D5ECFDAB7},HAZARD,8279da2e-618b-48e2-9a55-7a8e59c1db8e,3,275,HAZARD_ON_SHOULDER_CAR_STOPPED,D1,,1261160,2024/04/11 04:14:32+00,16.569893
16.445228,49.190123,EZ,1,,1,0,6,49.190123,{1A5415A2-F435-B1F9-22FF-5806FA6A7446},HAZARD,1ceedf11-32d9-4747-803f-1be55e17f0ee,4,268,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Praha,,1261161,2024/04/11 04:17:37+00,16.445228
16.606288,49.213511,EZ,22,Brno,5,5,10,49.213511,{FC7E2014-C711-3F73-B2AB-4D36A1AD955C},HAZARD,a4d86378-fa4c-4ed2-8aae-c17a504d40df,2,157,HAZARD_ON_ROAD_CONSTRUCTION,SportovnÃ­,,1261162,2024/04/11 04:17:42+00,16.606288
16.647023,49.195353,EZ,,Brno,0,0,5,49.195353,{2620DD80-3BA6-C8E8-AF2F-F556B32C9F86},JAM,f5844327-54d5-401e-b9a9-0542291d3d07,2,264,,TÃ¡borskÃ¡,,1261163,2024/04/11 04:19:23+00,16.647023
16.687157,49.130069,EZ,,,3,0,5,49.130069,{10A225F2-FEDE-30FA-B1AF-79FCB8C027A1},JAM,1c22e1cf-7b87-4003-b2b2-f1ed4988e5f9,7,307,JAM_HEAVY_TRAFFIC,380,,1261164,2024/04/11 04:18:12+00,16.687157
16.571176,49.208678,EZ,,Brno,3,2,9,49.208678,{467408E5-BAA9-7444-9A90-91B1AD059B9D},JAM,0cfd6bfb-fb6d-450a-b78f-828ca3ed143c,6,193,JAM_HEAVY_TRAFFIC,Å½abovÅ™eskÃ¡,,1261165,2024/04/11 04:17:50+00,16.571176
16.571636,49.209805,EZ,,Brno,5,0,6,49.209805,{0B5DEDC1-736E-4F52-A82F-F687486B69BA},JAM,9f725ff9-86bc-4de0-b8f3-d3c646000865,6,197,JAM_STAND_STILL_TRAFFIC,Å½abovÅ™eskÃ¡,,1261166,2024/04/11 04:19:11+00,16.571636
16.633468,49.190141,EZ,,Brno,0,0,5,49.190141,{C1AA8596-50EC-BC98-0F4A-E1E69973FF03},JAM,3f47587a-5595-4414-b72a-fab4dc61a8db,6,359,JAM_HEAVY_TRAFFIC,OlomouckÃ¡,,1261167,2024/04/11 04:19:51+00,16.633468
16.639126,49.212899,EZ,,Brno,3,1,8,49.212899,{BE51E638-1BAE-18E3-4A90-7A8DD9806727},JAM,c3df7474-4e7a-45bf-b5e2-9a36e418de2f,6,115,JAM_HEAVY_TRAFFIC,ProvaznÃ­kova,,1261168,2024/04/11 04:20:53+00,16.639126
16.498059,49.178219,EZ,,Troubsko,1,0,5,49.178219,{FC2FC841-C944-018A-7AC2-73FEA124FF67},JAM,9dc15050-9f57-46cc-bc02-dd0d7999954d,7,128,,JihlavskÃ¡,,1261169,2024/04/11 04:22:42+00,16.498059
16.446604,49.188405,EZ,20,,4,5,10,49.188405,{36DDF0BC-7868-40CB-E9D0-6310494DE1A8},HAZARD,55513be9-6f73-4565-b58a-3573e9df259a,4,88,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Brno,,1261170,2024/04/11 04:23:28+00,16.446604
16.600788,49.160412,EZ,35,,3,5,10,49.160412,{1CB1E342-E746-3849-69AF-E18358A6878A},HAZARD,2d3dfb9a-b742-4558-b5ba-324e5af9b7b6,4,158,HAZARD_ON_ROAD_POT_HOLE,Â» Praha / Svitavy,,1261171,2024/04/11 04:22:09+00,16.600788
16.419269,49.205854,EZ,,,2,2,9,49.205854,{8D0F67C3-5678-4E55-EEB8-B64323B7A0C0},JAM,286d8b9c-bb53-475b-b61e-a5fe86eb77cc,3,159,,D1,,1261172,2024/04/11 04:22:50+00,16.419269
16.420337,49.204034,EZ,,,2,0,6,49.204034,{9E83D30D-0ADD-1184-4B06-51F21668F6A9},JAM,cf6838ea-bdb4-48f4-8371-4884f06cd26b,3,154,JAM_STAND_STILL_TRAFFIC,D1,,1261173,2024/04/11 04:21:51+00,16.420337
16.443735,49.18945,EZ,17,,2,5,10,49.18945,{167629C9-53ED-5292-D293-ACFCAFD4F2D5},HAZARD,972b09bb-95d3-4229-90b2-cb3c03ee7b00,4,62,HAZARD_ON_ROAD_CONSTRUCTION,Exit 182 PopÅ¯vky / Autodrom,,1261174,2024/04/11 04:23:31+00,16.443735
16.638926,49.189472,EZ,1,Brno,5,0,6,49.189472,{26C1FEAB-5A3F-7883-0FEE-72EA34EF89C7},JAM,56ba6096-9018-4426-985e-5203e78a1669,6,267,JAM_HEAVY_TRAFFIC,OstravskÃ¡,,1261175,2024/04/11 04:22:07+00,16.638926
16.53975,49.168488,EZ,,,3,0,5,49.168488,{DA657FE4-C4A9-730A-BFA1-0EF2F46A8DFC},JAM,4a03de58-daec-4ebd-bd2f-0990129ad3c2,3,104,JAM_HEAVY_TRAFFIC,D1,,1261176,2024/04/11 04:22:45+00,16.53975
16.566128,49.197615,EZ,61,Brno,3,5,10,49.197615,{8E72C6E0-380F-B3FF-460C-C5054BA0E3EC},HAZARD,eec71077-4290-4679-b645-1538ffd207fe,2,172,HAZARD_ON_ROAD_CONSTRUCTION,VeslaÅ™skÃ¡,,1261177,2024/04/11 04:25:48+00,16.566128
16.405717,49.218621,EZ,,,0,0,5,49.218621,{FA55D107-3405-F960-0CF6-8A16BEE77244},JAM,77a43530-7b49-4f6e-84c9-7c66e9015851,3,124,JAM_HEAVY_TRAFFIC,D1,,1261178,2024/04/11 04:24:02+00,16.405717
16.581449,49.216028,EZ,,Brno,4,0,5,49.216028,{062257ED-F2EA-96CF-6C11-A9BEDF08029C},HAZARD,200b4286-90ee-4d56-98d5-5696df274aa3,4,64,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Â» Centrum / Kr. Pole / Å˜eÄ�kovice,,1261179,2024/04/11 04:24:02+00,16.581449
16.475193,49.135303,EZ,1,Radostice,0,0,6,49.135303,{E1075C06-FA61-147E-F3CD-5DAEB384E6EB},HAZARD,2ddae9aa-0bb0-40f1-8871-a0f286573098,2,330,HAZARD_ON_ROAD_POT_HOLE,HlavnÃ­,,1261180,2024/04/11 04:25:23+00,16.475193
16.591538,49.160758,EZ,,,3,0,5,49.160758,{F273F457-9D2A-491E-F67B-B8D8BE4E9173},JAM,0bf3c8ee-fa44-4a9e-83ec-d3368cf0deef,3,99,,D1,,1261181,2024/04/11 04:25:48+00,16.591538
16.476272,49.133524,EZ,7,Radostice,0,3,10,49.133524,{5DD6E025-9A8D-1B81-4115-724462CB6901},HAZARD,2e1b0166-a3ab-49ba-abfc-9abda59c001b,2,314,HAZARD_ON_ROAD_POT_HOLE,HlavnÃ­,,1261182,2024/04/11 04:25:08+00,16.476272
16.528614,49.173684,EZ,,Brno,1,0,5,49.173684,{E84A9CA3-6DFA-315D-ED94-24107475DBDD},JAM,6cf0c0f3-3961-4d5e-abfe-33b1dcab8ade,7,82,JAM_HEAVY_TRAFFIC,PraÅ¾skÃ¡,,1261183,2024/04/11 04:27:21+00,16.528614
16.46517,49.146812,EZ,6,,0,3,10,49.146812,{ACD1CA09-0959-2521-217F-772994E95863},HAZARD,11213d62-944f-473b-89e7-459b49ab4537,2,5,HAZARD_ON_ROAD_POT_HOLE,15260,,1261184,2024/04/11 04:27:02+00,16.46517
16.496182,49.179201,EZ,,,3,0,5,49.179201,{98A0CA35-5936-0B87-B7EC-32425E778233},JAM,34e00bab-e1cd-4b42-9d83-156a75cf1a6e,7,128,,602,,1261185,2024/04/11 04:26:14+00,16.496182
16.608525,49.20966,EZ,,Brno,2,0,5,49.20966,{8BE71F0E-61DF-997F-DE08-FFCB9EBC11CB},JAM,e89d8487-f053-4b25-bd3d-757d7e5bd1b7,2,147,,SportovnÃ­,,1261186,2024/04/11 04:29:36+00,16.608525
16.642374,49.208254,EZ,,Brno,3,0,5,49.208254,{971594B7-709C-56D0-1062-DC1A6CB4EFAF},JAM,3d85143f-deba-4c51-9f05-04cfb240acab,6,5,,Svatoplukova,,1261187,2024/04/11 04:29:48+00,16.642374
16.601869,49.122112,EZ,2,,2,0,8,49.122112,{9AC82CE5-0574-11DA-3ACC-40084C44FB9B},HAZARD,aaa96c5b-533d-4fc5-a6d3-16b52a0a1208,7,58,HAZARD_ON_ROAD,152,,1261188,2024/04/11 04:29:30+00,16.601869
16.447592,49.188578,EZ,15,,1,5,10,49.188578,{38909619-E175-9605-0BE2-673D1F5527AA},HAZARD,c6957a41-1fe4-478d-ab7f-e6e6c61ea2f1,3,109,HAZARD_ON_SHOULDER_CAR_STOPPED,D1,,1261189,2024/04/11 04:28:40+00,16.447592
16.491285,49.181542,EZ,,PopÅ¯vky,0,0,5,49.181542,{8BF84EA6-69C2-C3C3-BC3C-B83BEB4C6DAD},JAM,0f03d33d-9a53-4f95-b35e-dacf4066ec85,7,112,,Vintrovna,,1261190,2024/04/11 04:28:05+00,16.491285
16.492248,49.1761,EZ,2,,2,0,8,49.1761,{B1C90E18-1F13-AEF1-7ABE-8CFAB2872E2B},HAZARD,47a5804e-debc-43f4-b371-5b09f8094777,2,110,HAZARD_ON_ROAD_POT_HOLE,3947,,1261191,2024/04/11 04:28:12+00,16.492248
